MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
355,0,20180741,더콜러(2018),,,,,,,,
356,0,20180741,아파트(2006),,,,,,,,
357,1,2022A439,러브위드앤젤,러브 위드 앤젤,,2014,,온라인전용,이탈리아,미스터리,
358,1,20112018,밀월도가는길,밀월도 가는 길,83,2011,20120308,장편,한국,드라마,청소년관람불가
360,1,20136341,대상해,대상해,119,,20130406,장편,중국,액션,청소년관람불가
361,1,20090148,하이스쿨뮤지컬:졸업반,하이 스쿨 뮤지컬: 졸업반,111,2008,20090219,장편,미국,코미디,전체관람가
362,1,20170364,레고닌자고무비,레고 닌자고 무비,101,2017,20170928,장편,미국,애니메이션,전체관람가
363,1,2022A909,할리우드의악몽,할리우드의 악몽,,2012,,온라인전용,미국,공포(호러),
364,2,2022A909,마파도,,,,,,,,
365,1,19868224,죽음의만우절,죽음의 만우절,89,1986,,,,,
366,4,19868224,용서받지못한자,,,,,,,,
367,1,20171004,블러드문:나바호의전설,블러드 문 : 나바호의 전설,85,2014,20170808,장편,영국,공포(호러),청소년관람불가
369,1,20155485,소녀와여자,소녀와 여자,95,2015,20160616,장편,한국,다큐멘터리,15세이상관람가
370,1,20208176,리틀킹덤,리틀 킹덤,105,2019,,장편,슬로바키아,드라마,
371,0,20208176,비정한도시[감독판],,,,,,,,
372,1,20197568,테러라이브:싸이코패스,테러 라이브: 싸이코패스,121,2016,20191002,장편,미국,공포(호러),청소년관람불가
373,1,20183505,인디아일,인 디 아일,125,2018,20181122,장편,독일,드라마,15세이상관람가
374,1,20020049,YMCA야구단,YMCA야구단,104,2002,20021002,장편,한국,드라마,전체관람가
375,4,20020049,라따뚜이,,,,,,,,
376,1,20157942,여정의끝,여정의 끝,114,1977,,장편,영국,전쟁,
377,308,20157942,이다,,,,,,,,
378,0,20157942,킬스위치(2017),,,,,,,,
379,1,20098374,44인치가슴,44 인치 가슴,94,2009,,장편,영국,범죄,청소년관람불가
381,0,20098374,비틀스:에잇데이즈어위크투어링이어즈,,,,,,,,
382,1,20112553,쟈니잉글리쉬2:네버다이,쟈니 잉글리쉬2 : 네버다이,101,2011,20111102,장편,미국,코미디,전체관람가
383,1,20183293,12피트,12피트,85,2016,20181108,장편,미국,스릴러,15세이상관람가
384,1,20186403,장난스런키스더무비2:캠퍼스편,장난스런 키스 더 무비 2 : 캠퍼스 편,104,2017,,장편,일본,멜로/로맨스,12세이상관람가
385,1,20191245,체게바라:1부아르헨티나,체 게바라: 1부 아르헨티나,126,2008,20190613,장편,독일,드라마,15세이상관람가
386,6,20191245,사보타지,,,,,,,,
387,1,20169986,미스터캣,미스터 캣,86,2016,20161019,장편,프랑스,코미디,전체관람가
388,0,20169986,"소년,소녀를만나다(2016)",,,,,,,,
389,5,20169986,목격자의밤,,,,,,,,
390,2,20169986,소시지파티,,,,,,,,
391,1,20179423,데스트랩:사신의법칙,데스 트랩:사신의 법칙,76,2015,20170707,장편,일본,공포(호러),15세이상관람가
393,1,20187466,살수병기,살수병기,91,2016,,장편,중국,액션,15세이상관람가
394,0,20187466,셰이프오브워터:사랑의모양[다국어자막],,,,,,,,
395,0,20187466,링컨차를타는변호사(2011),,,,,,,,
396,0,20187466,장고(1966),,,,,,,,
397,0,20187466,오션월드[2D],,,,,,,,
398,1,20153031,"서툴지만,사랑","서툴지만, 사랑",114,2014,20151210,장편,일본,멜로/로맨스,전체관람가
399,1,20210717,맨디귀신들린인형,맨디 : 귀신들린 인형,74,2018,20210928,장편,영국,공포(호러),15세이상관람가
400,6,20210717,스피드레이서,,,,,,,,
401,1,20176101,클레어의카메라,클레어의 카메라,68,2016,20180425,장편,한국,드라마,15세이상관람가
402,0,20176101,마약전쟁(2013),,,,,,,,
403,1,19908357,사탄의인형2,사탄의인형2,84,1990,,,,,
404,1,19980052,나의장미빛인생,나의 장미빛 인생,89,1997,19980124,장편,프랑스,드라마,모든 관람객이 관람할 수 있는 등급
405,0,19980052,캐리(1976),,,,,,,,
406,0,19980052,주성치의심사관,,,,,,,,
407,1,20193447,스피시즈2060,스피시즈2060,92,2018,,장편,미국,액션,
408,1,20101040,소와함께여행하는법,소와 함께 여행하는 법,110,2010,20101103,장편,한국,드라마,15세이상관람가
409,1,20175127,풍운대전,풍운대전,128,2017,20171123,장편,중국,액션,15세이상관람가
411,1,20215604,더허니문,더 허니문,88,2019,20210225,장편,독일,SF,청소년관람불가
412,0,20215604,[OCEAN공개]운디네,,,,,,,,
413,0,20215604,루키(2002),,,,,,,,
415,0,20215604,졸업(2018),,,,,,,,
416,1,20133121,더클로스,더 클로스,89,2013,20130926,장편,미국,공포(호러),청소년관람불가
417,5,20133121,헤어드레서,,,,,,,,
418,1,20177084,히트맨2017,히트맨 2017,124,2014,20170727,장편,터키,액션,청소년관람불가
419,3,20177084,사랑과추억,,,,,,,,
420,1,20180302,허리케인하이스트,허리케인 하이스트,102,2017,20180314,장편,미국,액션,15세이상관람가
421,2,20180302,세이프하우스,,,,,,,,
422,2,20180302,죽음의다섯손가락,,,,,,,,
423,3,20180302,미친개들,,,,,,,,
424,1,2022A680,어답트어하이웨이,어답트 어 하이웨이,,2019,,온라인전용,미국,드라마,
425,2,2022A680,아이엠히어,,,,,,,,
426,1,19880234,폴리스스토리2-구룡의눈,폴리스 스토리 2 - 구룡의 눈,105,1988,19881231,장편,홍콩,범죄,중학생이상관람가
427,0,19880234,80일간의세계일주(2004),,,,,,,,
428,1,20100259,서유기2:선리기연,서유기 선리기연,99,1994,,장편,홍콩,코미디,중학생이상관람가
429,1,20182490,나랏말싸미,나랏말싸미,109,2019,20190724,장편,한국,사극,전체관람가
430,0,20182490,인사동스캔들(2009),,,,,,,,
431,4,20182490,식스센스,,,,,,,,
432,1,19378023,스타이즈본디오리지널,스타 이즈 본 디 오리지널,111,1937,,장편,미국,드라마,
433,1,20156187,온리더밸리연트,온리 더 밸리연트,105,1951,,장편,미국,서부극(웨스턴),
434,18,20156187,퀵,,,,,,,,
435,1,20196203,아틀란틱림라이징,아틀란틱 림 라이징,84,2018,20190127,장편,미국,액션,15세이상관람가
436,0,20196203,파이널데스티네이션3(2006),,,,,,,,
437,0,20196203,손님(2011),,,,,,,,
438,0,20196203,SF8:증강콩깍지,,,,,,,,
440,1,20151982,애피소드,애피소드,62,2014,,장편,한국,멜로/로맨스,청소년관람불가
441,0,20151982,돌멩이[별도편성][예고편],,,,,,,,
442,1,2022A398,데스스파이더,데스 스파이더,,2015,,온라인전용,미국,액션,
443,0,2022A398,용형호제2(1991),,,,,,,,
444,1,20048415,킴베신져의바람난가족,킴 베신져의 바람난 가족,111,2004,,장편,미국,코미디,18세관람가
445,0,20048415,선물(2019),,,,,,,,
446,0,20048415,정글(2018),,,,,,,,
447,1,20216761,마피아Inc,마피아 Inc,143,2019,,장편,캐나다,범죄,청소년관람불가
448,1,20175481,튤립피버,튤립 피버,104,2017,20171214,장편,영국,드라마,청소년관람불가
449,2,20175481,땡큐마담,,,,,,,,
450,1,20100783,나의할아버지,나의 할아버지,113,2003,20100812,장편,일본,드라마,12세이상관람가
451,1,20192819,고봉수감독단편선,고봉수 감독 단편선,90,2019,,장편,한국,기타,15세이상관람가
452,1,20177521,모탈어페어,모탈 어페어,92,2016,20170608,장편,러시아,범죄,청소년관람불가
453,2,20177521,아틀란틱림,,,,,,,,
454,1,20187293,라스트솔져스:최후의결전,라스트 솔져스: 최후의 결전,87,2017,20181025,장편,우크라이나,액션,15세이상관람가
455,2,20187293,로맨틱코미디,,,,,,,,
456,0,20187293,도플갱어(1993),,,,,,,,
457,1,20138809,지구대참사,지구 대참사,90,2008,,장편,독일,스릴러,
458,1379,20138809,아이,,,,,,,,
459,0,20138809,귀천도(1996),,,,,,,,
461,0,20138809,리포더제네틱오페라,,,,,,,,
462,1,20177104,페르디난드,페르디난드,107,2017,20180103,장편,미국,애니메이션,전체관람가
463,0,20177104,허니(2019),,,,,,,,
464,1,20188243,더로스트트리,더 로스트 트리,88,2016,,단편,미국,공포(호러),
465,1,20161665,스머프:비밀의숲,스머프: 비밀의 숲,89,2017,20170428,장편,미국,애니메이션,전체관람가
466,0,20161665,이스턴프라미스[리마스터링],,,,,,,,
467,42,20161665,동경,,,,,,,,
468,0,20161665,바람[감독판],,,,,,,,
469,1,20200821,할힌골전투:일본군최후의날,할힌골 전투: 일본군최후의날,90,2019,,장편,몽고,전쟁,
470,0,20200821,"사탄의인형5:처키,사탄의씨앗",,,,,,,,
471,0,20200821,더코드오브카인(2015),,,,,,,,
472,1,20133601,천재강아지미스터피바디,천재 강아지 미스터 피바디,92,2014,20140424,장편,미국,애니메이션,전체관람가
473,0,20133601,순수의시대(2014),,,,,,,,
474,3,20133601,사범,,,,,,,,
475,4,20133601,도굴꾼,,,,,,,,
476,1,20162702,킬로투브라보,킬로 투 브라보,108,2015,,장편,영국,전쟁,청소년관람불가
478,0,20162702,종횡사해(1991),,,,,,,,
479,1,20185405,데드풀2:순한맛,데드풀 2: 순한맛,118,2018,20190103,장편,미국,액션,12세이상관람가
480,1,2022A214,딜린저,딜린저,,1973,,온라인전용,미국,드라마,
481,1,20153024,JSA남북공동초등학교,JSA 남북공동초등학교,82,2015,20160121,장편,한국,드라마,전체관람가
482,2,20153024,뉴뮤턴트,,,,,,,,
484,1,20167631,슈퍼밥,슈퍼 밥,82,2015,20160811,장편,영국,액션,12세이상관람가
485,1,20070291,무림여대생,무림여대생,115,2008,20080626,장편,한국,멜로/로맨스,15세이상관람가
486,1,20157162,파라노말인시던트,파라노말 인시던트,83,2014,20151029,장편,미국,공포(호러),청소년관람불가
488,0,20157162,사이에서(2009),,,,,,,,
489,2,20157162,페인리스,,,,,,,,
490,1,20199586,아메리카뮤직&와일드,아메리카 뮤직&와일드,83,2018,20190424,장편,미국,다큐멘터리,전체관람가
491,1,20138722,철권을가진사나이,러셀 크로우의 아이언 피스트,95,2012,,장편,미국,액션,청소년관람불가
492,0,20138722,영어완전정복(2003),,,,,,,,
493,1,20168462,스노든,스노든,134,2016,20170209,장편,프랑스,스릴러,15세이상관람가
494,0,20168462,인베이젼(2007),,,,,,,,
495,0,20168462,고잉더디스턴스(2010),,,,,,,,
496,1,20135701,본이터,본 이터,88,2007,,장편,미국,공포(호러),12세이상관람가
498,1,20199955,글로리아벨,글로리아 벨,101,2018,20190606,장편,미국,드라마,15세이상관람가
500,0,20199955,아티스트봉만대[무삭제판],,,,,,,,
501,0,20199955,21(2008),,,,,,,,
503,1,20143573,백여우전설,백여우 전설,130,2013,20141113,장편,중국,판타지,15세이상관람가
504,1,20167707,콜미킹,콜 미 킹,87,2015,20160818,장편,미국,액션,청소년관람불가
505,1,20208993,원브레스,원 브레스,100,2020,,장편,러시아,기타,
506,1,2022A207,엽살경찰,엽살경찰,,1988,,온라인전용,미국,공포(호러),
507,14,2022A207,전학생,,,,,,,,
508,2,2022A207,혼도,,,,,,,,
509,0,2022A207,다이버전트시리즈:얼리전트[다국어자막],,,,,,,,
510,0,2022A207,다크아워(2006),,,,,,,,
511,3,2022A207,강철비,,,,,,,,
512,1,20112311,머니볼,머니볼,132,2011,20111117,장편,미국,드라마,12세이상관람가
513,1,20168982,태평륜피안,태평륜 피안,125,2015,20160922,장편,중국,드라마,15세이상관람가
514,1,20174041,마궁매영:유령극장,마궁매영: 유령극장,102,2016,,장편,중국,공포(호러),15세이상관람가
515,1,20177948,도망자2018,도망자 2018,102,2014,20180515,장편,미국,드라마,15세이상관람가
516,1,20187342,워킹데드나잇,워킹 데드 나잇,93,2018,,장편,프랑스,공포(호러),12세이상관람가
517,1,20139183,역린,역린,135,2014,20140430,장편,한국,사극,15세이상관람가
518,0,20139183,남쪽으로튀어(2007),,,,,,,,
519,1,20202409,더스트워커,더스트워커,94,2019,,장편,호주,드라마,
520,1,20151884,런던해즈폴른,런던 해즈 폴른,97,2016,20160310,장편,미국,액션,15세이상관람가
521,3,20151884,도리안그레이,,,,,,,,
522,1,20200582,리벤지라이드,리벤지 라이드,74,2020,,장편,미국,범죄,
523,0,20200582,이역지말로영웅(이역),,,,,,,,
524,1,20152204,블랙코드,블랙코드,132,2015,,장편,미국,액션,15세이상관람가
525,1,20181005,토네이도걸,토네이도 걸,99,2017,,장편,일본,코미디,15세이상관람가
526,1,20176162,크리쳐빌로우,크리쳐 빌로우,83,2016,20170511,장편,영국,공포(호러),청소년관람불가
527,1,20183628,홀로코스트:소비보르탈출,홀로코스트:소비보르탈출,100,2018,,장편,러시아,전쟁,15세이상관람가
528,9,20183628,메이즈,,,,,,,,
529,1,20163353,파티마:엄마의일기,파티마: 엄마의 일기,75,2015,,장편,프랑스,드라마,
530,1,20135865,엑스우먼,엑스우먼,83,2005,,장편,미국,액션,
531,1,20060352,누가그녀와잤을까?,누가 그녀와 잤을까?,109,2006,20061116,장편,한국,코미디,15세이상관람가
532,0,20060352,칠검2:백발마녀전,,,,,,,,
533,0,20060352,더레터(2012),,,,,,,,
534,1,20155020,대니쉬걸,대니쉬 걸,119,2015,20160217,장편,미국,드라마,청소년관람불가
536,4,20155020,굿모닝프레지던트,,,,,,,,
537,1,20030051,볼링포콜럼바인,볼링 포 콜럼바인,120,2002,20030424,장편,미국,다큐멘터리,15세관람가
538,0,20030051,내남자친구의결혼식(2016),,,,,,,,
539,2,20030051,원시시대,,,,,,,,
540,4,20030051,국가의탄생,,,,,,,,
541,1,19950080,불멸의연인,불멸의 연인,121,1994,19950128,장편,미국,드라마,고등학생이상관람가
542,1,2022A389,더울프아워,더 울프 아워,,2019,,온라인전용,미국,드라마,
543,1,2022A849,투모로우맨,투모로우 맨,,2019,,온라인전용,미국,드라마,
544,1,20200553,일론머스크:리얼아이언맨,일론 머스크: 리얼 아이언맨,74,2018,20210211,장편,영국,다큐멘터리,전체관람가
545,1,20158314,비련의110번가,비련의 110번가,102,1972,,장편,미국,액션,
546,1,20191861,1918:크루티대전투,1918: 크루티 대전투,95,2018,,장편,우크라이나,전쟁,
547,1,20205258,구직자들,구직자들,82,2020,20201112,장편,한국,SF,전체관람가
548,12,20205258,루시아,,,,,,,,
549,0,20205258,유괴(2017),,,,,,,,
550,1,20133101,식스액트,식스 액트,95,2012,,장편,이스라엘,드라마,청소년관람불가
551,1,20152442,가부키초러브호텔,가부키초 러브호텔,134,2014,,장편,일본,드라마,청소년관람불가
552,10,20152442,국가대표,,,,,,,,
553,1,20119890,사물의비밀,사물의 비밀,112,2011,20111117,장편,한국,멜로/로맨스,청소년관람불가
554,2,20119890,루시드드림,,,,,,,,
555,1,20183394,캠퍼스코드,캠퍼스코드,85,2015,,장편,미국,SF,
556,1,20174401,마이에그보이,마이 에그보이,112,2017,,장편,대만,드라마,12세이상관람가
557,1,20206145,바라바:진실을찾는자,바라바: 진실을 찾는 자,114,2019,,장편,러시아,드라마,
558,0,20206145,소림천하(1991),,,,,,,,
559,1,20152781,배트맨대슈퍼맨:저스티스의시작,배트맨 대 슈퍼맨: 저스티스의 시작,151,2016,20160324,장편,미국,액션,12세이상관람가
560,3,20152781,해피타임,,,,,,,,
561,0,20152781,나를찾아줘(2019),,,,,,,,
562,1,20156202,리펜턴스,리펜턴스,90,2013,,장편,미국,공포(호러),
563,1,2022A648,쌍비임문,쌍비임문,,1988,,온라인전용,홍콩,코미디,
564,0,2022A648,오만과편견(2005),,,,,,,,
565,1,20149570,조선명탐정:사라진놉의딸,조선명탐정 : 사라진 놉의 딸,124,2014,20150211,장편,한국,사극,12세이상관람가
566,1,20174186,톰오브핀란드,톰 오브 핀란드,116,2017,20180830,장편,핀란드,드라마,15세이상관람가
567,11,20174186,협박,,,,,,,,
568,1,20148091,유로파리포트,유로파 리포트,90,2013,,장편,미국,SF,15세이상관람가
569,1,19970043,홀리데이인서울,홀리데이 인 서울,98,1997,19970322,장편,한국,멜로/로맨스,연소자관람불가
570,1,20020083,피도눈물도없이,피도 눈물도 없이,120,2001,20020228,장편,한국,드라마,18세관람가
571,3,20020083,그랜드파더,,,,,,,,
572,1,20176764,프리스테이트,프리 스테이트,113,2016,20180207,장편,미국,액션,15세이상관람가
573,0,20176764,게드전기:어스시의마법사,,,,,,,,
574,2,20176764,내가살인범이다,,,,,,,,
575,4,20176764,플래툰,,,,,,,,
576,1,20050293,터치오브스파이스,터치 오브 스파이스,107,2003,20051125,장편,그리스,드라마,12세관람가
